timeStamp= 1341841278.842669; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1341841305.886554956; T[0]= 1.373020530; T[1]= -0.814589798; T[2]= 1.030594707; x= -0.026126597; y=  -0.594601750; z=  -0.472142428; w= 0.650267422
timeStamp= 1341841305.922558069; T[0]= 1.366274357; T[1]= -0.814630389; T[2]= 1.030488968; x= -0.028162438; y=  -0.594130158; z=  -0.472292662; w= 0.650504231
timeStamp= 1341841305.954612970; T[0]= 1.334689140; T[1]= -0.806890488; T[2]= 0.995142102; x= -0.030858118; y=  -0.581616759; z=  -0.476282805; w= 0.658729434
timeStamp= 1341841305.990761995; T[0]= 1.337497950; T[1]= -0.809708059; T[2]= 0.994400144; x= -0.030105568; y=  -0.581589520; z=  -0.473840356; w= 0.660547256
timeStamp= 1341841306.022545099; T[0]= 1.335191131; T[1]= -0.805646777; T[2]= 0.988854110; x= -0.029700868; y=  -0.580493748; z=  -0.471345425; w= 0.663308561
timeStamp= 1341841306.054765940; T[0]= 1.331599355; T[1]= -0.801813602; T[2]= 0.981417179; x= -0.029022725; y=  -0.579324126; z=  -0.469045043; w= 0.665986478
timeStamp= 1341841306.090640068; T[0]= 1.331732512; T[1]= -0.802693188; T[2]= 0.977305591; x= -0.026931774; y=  -0.578477144; z=  -0.468650162; w= 0.667087615
timeStamp= 1341841306.122647047; T[0]= 1.329030752; T[1]= -0.800558686; T[2]= 0.973961592; x= -0.024166813; y=  -0.576978028; z=  -0.467126220; w= 0.669556081
timeStamp= 1341841306.154586077; T[0]= 1.325591445; T[1]= -0.795478225; T[2]= 0.965442836; x= -0.020195194; y=  -0.574414432; z=  -0.464095265; w= 0.673985004
timeStamp= 1341841306.190654993; T[0]= 1.324898362; T[1]= -0.796934068; T[2]= 0.961468518; x= -0.016639704; y=  -0.572051048; z=  -0.461653322; w= 0.677758753
timeStamp= 1341841306.222719908; T[0]= 1.330094337; T[1]= -0.799999475; T[2]= 0.960088015; x= -0.013905808; y=  -0.571531773; z=  -0.460697204; w= 0.678908050
timeStamp= 1341841306.258558989; T[0]= 1.321420193; T[1]= -0.795754433; T[2]= 0.955364227; x= -0.013591294; y=  -0.570325911; z=  -0.459780991; w= 0.680547655
timeStamp= 1341841306.290560007; T[0]= 1.314468861; T[1]= -0.805458248; T[2]= 0.955015838; x= -0.011933963; y=  -0.569781601; z=  -0.455121756; w= 0.684156954
timeStamp= 1341841306.322849035; T[0]= 1.317433357; T[1]= -0.799293935; T[2]= 0.947953880; x= -0.003917830; y=  -0.565862834; z=  -0.451880455; w= 0.689628839
timeStamp= 1341841306.358511925; T[0]= 1.322444081; T[1]= -0.798160911; T[2]= 0.945367813; x= -0.002664149; y=  -0.564945042; z=  -0.449959546; w= 0.691640437
timeStamp= 1341841306.390692949; T[0]= 1.316329598; T[1]= -0.806494892; T[2]= 0.947484791; x= -0.005248555; y=  -0.563505471; z=  -0.446758121; w= 0.694867790
timeStamp= 1341841306.422650099; T[0]= 1.307795525; T[1]= -0.808269918; T[2]= 0.944168448; x= -0.001587849; y=  -0.558866322; z=  -0.440725505; w= 0.702443600
timeStamp= 1341841306.458679914; T[0]= 1.319922447; T[1]= -0.809758186; T[2]= 0.937175155; x= 0.001600625; y=  -0.554633319; z=  -0.438139886; w= 0.707398534
timeStamp= 1341841306.490489960; T[0]= 1.327073812; T[1]= -0.812652826; T[2]= 0.943565786; x= -0.003635619; y=  -0.553197801; z=  -0.432670712; w= 0.711867332
timeStamp= 1341841306.526628971; T[0]= 1.319716573; T[1]= -0.817802668; T[2]= 0.944915533; x= -0.010684271; y=  -0.549700260; z=  -0.426331103; w= 0.718301713
timeStamp= 1341841306.558533907; T[0]= 1.316241145; T[1]= -0.810965121; T[2]= 0.938701332; x= -0.013874423; y=  -0.544256926; z=  -0.418137014; w= 0.727154255
timeStamp= 1341841306.590625048; T[0]= 1.342146873; T[1]= -0.817932606; T[2]= 0.938021541; x= -0.023426242; y=  -0.546150625; z=  -0.407550484; w= 0.731487036
timeStamp= 1341841306.626611948; T[0]= 1.339192867; T[1]= -0.820496619; T[2]= 0.941685915; x= -0.035326611; y=  -0.545331776; z=  -0.404354781; w= 0.733391166
timeStamp= 1341841306.658889055; T[0]= 1.332924724; T[1]= -0.821266532; T[2]= 0.945793450; x= -0.041925367; y=  -0.541061103; z=  -0.400357723; w= 0.738382578
timeStamp= 1341841306.694509983; T[0]= 1.334875822; T[1]= -0.825305164; T[2]= 0.944902241; x= -0.046812326; y=  -0.537457466; z=  -0.399050087; w= 0.741422355
timeStamp= 1341841306.726670980; T[0]= 1.351097822; T[1]= -0.824059784; T[2]= 0.940732956; x= -0.046188828; y=  -0.533253610; z=  -0.401786715; w= 0.743017256
timeStamp= 1341841306.758850098; T[0]= 1.352058887; T[1]= -0.822278440; T[2]= 0.941831052; x= -0.058315564; y=  -0.528649986; z=  -0.398397416; w= 0.747267008
timeStamp= 1341841306.795902967; T[0]= 1.342023969; T[1]= -0.818431199; T[2]= 0.943442762; x= -0.067908354; y=  -0.523680627; z=  -0.399791241; w= 0.749208927
timeStamp= 1341841306.826713085; T[0]= 1.337741256; T[1]= -0.811264932; T[2]= 0.944834113; x= -0.074913107; y=  -0.522312045; z=  -0.400842130; w= 0.748935103
timeStamp= 1341841306.858800888; T[0]= 1.335602403; T[1]= -0.809060097; T[2]= 0.938076556; x= -0.087432995; y=  -0.521913052; z=  -0.397101283; w= 0.749848545
timeStamp= 1341841306.894623995; T[0]= 1.308969140; T[1]= -0.805204093; T[2]= 0.936646640; x= -0.078586623; y=  -0.522278488; z=  -0.411554128; w= 0.742746651
timeStamp= 1341841306.926673889; T[0]= 1.311280370; T[1]= -0.804614723; T[2]= 0.936521292; x= -0.065007649; y=  -0.522705793; z=  -0.417346358; w= 0.740523219
timeStamp= 1341841306.962682962; T[0]= 1.317823291; T[1]= -0.799985766; T[2]= 0.932382345; x= -0.060566176; y=  -0.524311781; z=  -0.419450104; w= 0.738573313
timeStamp= 1341841306.994699001; T[0]= 1.314457178; T[1]= -0.802535772; T[2]= 0.936812043; x= -0.059602208; y=  -0.529038191; z=  -0.425099432; w= 0.732022285
timeStamp= 1341841307.026623011; T[0]= 1.320827603; T[1]= -0.826990843; T[2]= 0.959106088; x= -0.054947656; y=  -0.532078743; z=  -0.429548264; w= 0.727572143
timeStamp= 1341841307.062711954; T[0]= 1.324135184; T[1]= -0.802358866; T[2]= 0.948417783; x= -0.049986735; y=  -0.523993611; z=  -0.424608797; w= 0.736640632
timeStamp= 1341841307.094647884; T[0]= 1.359537244; T[1]= -0.809039891; T[2]= 0.940174639; x= -0.052797023; y=  -0.521912038; z=  -0.428203791; w= 0.735840917
timeStamp= 1341841307.126636982; T[0]= 1.342860222; T[1]= -0.797325552; T[2]= 0.944578946; x= -0.066387504; y=  -0.515485585; z=  -0.430693537; w= 0.737814665
timeStamp= 1341841307.163971901; T[0]= 1.322695494; T[1]= -0.791708827; T[2]= 0.950833142; x= -0.070469923; y=  -0.509275436; z=  -0.432755262; w= 0.740537226
timeStamp= 1341841307.230621099; T[0]= 1.319539905; T[1]= -0.782918692; T[2]= 0.942867994; x= -0.070784062; y=  -0.508950114; z=  -0.435463965; w= 0.739141762
timeStamp= 1341841307.262644053; T[0]= 1.310971975; T[1]= -0.779050827; T[2]= 0.938109040; x= -0.069530532; y=  -0.509411097; z=  -0.437649757; w= 0.737650692
timeStamp= 1341841307.294517994; T[0]= 1.312601089; T[1]= -0.778698087; T[2]= 0.927545786; x= -0.059908461; y=  -0.512150347; z=  -0.439235926; w= 0.735652626
timeStamp= 1341841307.330661058; T[0]= 1.318570256; T[1]= -0.775888264; T[2]= 0.918774486; x= -0.053685218; y=  -0.515912950; z=  -0.439194769; w= 0.733525515
timeStamp= 1341841307.362514019; T[0]= 1.320124388; T[1]= -0.771970272; T[2]= 0.916069746; x= -0.049892455; y=  -0.519927204; z=  -0.441814452; w= 0.729374051
timeStamp= 1341841307.394671917; T[0]= 1.320935845; T[1]= -0.770615101; T[2]= 0.910019934; x= -0.047580808; y=  -0.519882500; z=  -0.442412406; w= 0.729197919
timeStamp= 1341841307.430690050; T[0]= 1.311437488; T[1]= -0.767147958; T[2]= 0.896764517; x= -0.044620961; y=  -0.518586636; z=  -0.443626910; w= 0.729569793
timeStamp= 1341841307.462538004; T[0]= 1.314203978; T[1]= -0.763233781; T[2]= 0.884684801; x= -0.034596950; y=  -0.522345304; z=  -0.443376094; w= 0.727582335
timeStamp= 1341841307.498673916; T[0]= 1.307887316; T[1]= -0.768588424; T[2]= 0.873638690; x= -0.030792227; y=  -0.524165809; z=  -0.441877544; w= 0.727355659
timeStamp= 1341841307.530725002; T[0]= 1.308836699; T[1]= -0.766025007; T[2]= 0.860481620; x= -0.025044831; y=  -0.524719000; z=  -0.436766803; w= 0.730258524
timeStamp= 1341841307.562716961; T[0]= 1.308810592; T[1]= -0.760115325; T[2]= 0.847451687; x= -0.019858070; y=  -0.527232051; z=  -0.428287148; w= 0.733622611
timeStamp= 1341841307.598690987; T[0]= 1.310122013; T[1]= -0.753569067; T[2]= 0.840622544; x= -0.017078882; y=  -0.530562639; z=  -0.422298014; w= 0.734762609
timeStamp= 1341841307.630624056; T[0]= 1.312417269; T[1]= -0.756567717; T[2]= 0.836686969; x= -0.013996162; y=  -0.531712770; z=  -0.422867060; w= 0.733668268
timeStamp= 1341841307.666629076; T[0]= 1.309919477; T[1]= -0.754772842; T[2]= 0.829629123; x= -0.010197725; y=  -0.530817211; z=  -0.421473324; w= 0.735179782
timeStamp= 1341841307.698668957; T[0]= 1.307706952; T[1]= -0.751743019; T[2]= 0.818004966; x= -0.005264876; y=  -0.530224860; z=  -0.419035584; w= 0.737050295
timeStamp= 1341841307.730607033; T[0]= 1.307105064; T[1]= -0.751980364; T[2]= 0.813189983; x= 0.001380648; y=  -0.530647159; z=  -0.420434505; w= 0.735966384
timeStamp= 1341841307.766618967; T[0]= 1.302703381; T[1]= -0.753265381; T[2]= 0.811856091; x= 0.013531120; y=  -0.528226137; z=  -0.423992991; w= 0.735543311
timeStamp= 1341841307.798672915; T[0]= 1.307916284; T[1]= -0.749200046; T[2]= 0.799222350; x= 0.021049283; y=  -0.526746213; z=  -0.420477420; w= 0.738440275
timeStamp= 1341841307.830549002; T[0]= 1.316519499; T[1]= -0.747129560; T[2]= 0.793872654; x= 0.019194493; y=  -0.527831256; z=  -0.415289849; w= 0.740648448
timeStamp= 1341841307.873555899; T[0]= 1.329010606; T[1]= -0.754772663; T[2]= 0.788751364; x= 0.009106860; y=  -0.527515054; z=  -0.410606652; w= 0.743671358
timeStamp= 1341841307.934818983; T[0]= 1.317900419; T[1]= -0.740461886; T[2]= 0.779953957; x= -0.000419978; y=  -0.521879673; z=  -0.407727182; w= 0.749266207
timeStamp= 1341841307.966708899; T[0]= 1.315662265; T[1]= -0.736635566; T[2]= 0.773142815; x= 0.002568496; y=  -0.519757092; z=  -0.411153316; w= 0.748865068
timeStamp= 1341841307.998564005; T[0]= 1.332818866; T[1]= -0.738786936; T[2]= 0.766917646; x= 0.000678853; y=  -0.521449745; z=  -0.411777228; w= 0.747348070
timeStamp= 1341841308.034584999; T[0]= 1.339874983; T[1]= -0.732237220; T[2]= 0.759356141; x= -0.005735132; y=  -0.521657944; z=  -0.414515048; w= 0.745665729
timeStamp= 1341841308.066747904; T[0]= 1.325761914; T[1]= -0.720622957; T[2]= 0.758039534; x= -0.011170262; y=  -0.519352973; z=  -0.417665929; w= 0.745454788
timeStamp= 1341841308.098844051; T[0]= 1.324991107; T[1]= -0.710754097; T[2]= 0.752561808; x= -0.010411752; y=  -0.518421590; z=  -0.416980714; w= 0.746496975
timeStamp= 1341841308.166567087; T[0]= 1.317342639; T[1]= -0.690439165; T[2]= 0.735063493; x= -0.009334105; y=  -0.518061340; z=  -0.424410105; w= 0.742564082
timeStamp= 1341841308.202732086; T[0]= 1.315274477; T[1]= -0.684323370; T[2]= 0.727652907; x= -0.011128368; y=  -0.518066466; z=  -0.425300777; w= 0.742025971
timeStamp= 1341841308.234661102; T[0]= 1.314280152; T[1]= -0.674493790; T[2]= 0.717270732; x= -0.010673275; y=  -0.518282950; z=  -0.425936848; w= 0.741516471
timeStamp= 1341841308.274233103; T[0]= 1.322145581; T[1]= -0.664064169; T[2]= 0.705017388; x= -0.009731812; y=  -0.521200418; z=  -0.424395949; w= 0.740367115
timeStamp= 1341841308.309937000; T[0]= 1.324886203; T[1]= -0.664653957; T[2]= 0.699505866; x= -0.009286838; y=  -0.523986697; z=  -0.426400006; w= 0.737248123
timeStamp= 1341841308.342097998; T[0]= 1.325166941; T[1]= -0.654536486; T[2]= 0.686967611; x= -0.006912866; y=  -0.524421453; z=  -0.427117437; w= 0.736549377
timeStamp= 1341841308.374207020; T[0]= 1.352437377; T[1]= -0.661141992; T[2]= 0.677946389; x= -0.011732573; y=  -0.532091320; z=  -0.421439439; w= 0.734254718
timeStamp= 1341841308.409904003; T[0]= 1.343893051; T[1]= -0.648497343; T[2]= 0.671092749; x= -0.017856095; y=  -0.532728553; z=  -0.427038521; w= 0.730424225
timeStamp= 1341841308.446106911; T[0]= 1.339640737; T[1]= -0.645085692; T[2]= 0.667822540; x= -0.022249065; y=  -0.533672690; z=  -0.428483874; w= 0.728766024
timeStamp= 1341841308.475929022; T[0]= 1.335796952; T[1]= -0.634592533; T[2]= 0.658582270; x= -0.021443225; y=  -0.533930421; z=  -0.428446919; w= 0.728623152
timeStamp= 1341841308.509886980; T[0]= 1.343716145; T[1]= -0.634332836; T[2]= 0.651726246; x= -0.022113852; y=  -0.536427319; z=  -0.429803193; w= 0.725965500
timeStamp= 1341841308.542294979; T[0]= 1.346598029; T[1]= -0.632129312; T[2]= 0.648412287; x= -0.023098568; y=  -0.537875235; z=  -0.432400078; w= 0.723316550
timeStamp= 1341841308.574003935; T[0]= 1.342166543; T[1]= -0.627451599; T[2]= 0.643568635; x= -0.022195917; y=  -0.536112726; z=  -0.435152858; w= 0.723002434
timeStamp= 1341841308.610333920; T[0]= 1.334203839; T[1]= -0.627784371; T[2]= 0.644869030; x= -0.019687358; y=  -0.535117805; z=  -0.437096119; w= 0.722639799
timeStamp= 1341841308.643863916; T[0]= 1.332740307; T[1]= -0.625558019; T[2]= 0.640771270; x= -0.016464455; y=  -0.534658968; z=  -0.435404032; w= 0.724080145
timeStamp= 1341841308.678070068; T[0]= 1.341491103; T[1]= -0.628914773; T[2]= 0.638243556; x= -0.014801443; y=  -0.535048366; z=  -0.432602674; w= 0.725506067
timeStamp= 1341841308.741643906; T[0]= 1.339187622; T[1]= -0.633007407; T[2]= 0.636409760; x= -0.019711558; y=  -0.532761753; z=  -0.420378923; w= 0.734205604
timeStamp= 1341841308.802685976; T[0]= 1.321847081; T[1]= -0.634853423; T[2]= 0.629644334; x= -0.018758878; y=  -0.529069066; z=  -0.414533705; w= 0.740199864
timeStamp= 1341841308.838686943; T[0]= 1.318366289; T[1]= -0.640105367; T[2]= 0.629377246; x= -0.017042127; y=  -0.527921081; z=  -0.410164982; w= 0.743487418
timeStamp= 1341841308.870609999; T[0]= 1.327758193; T[1]= -0.640463054; T[2]= 0.620156825; x= -0.013782138; y=  -0.526308298; z=  -0.408468962; w= 0.745629072
timeStamp= 1341841308.906783104; T[0]= 1.330466270; T[1]= -0.646590948; T[2]= 0.621673048; x= -0.017112426; y=  -0.527133882; z=  -0.408032268; w= 0.745215833
timeStamp= 1341841308.941618919; T[0]= 1.328262210; T[1]= -0.643161118; T[2]= 0.619454145; x= -0.024604140; y=  -0.525097787; z=  -0.405126214; w= 0.748023868
timeStamp= 1341841308.977744102; T[0]= 1.318438888; T[1]= -0.634747684; T[2]= 0.613727987; x= -0.031144572; y=  -0.522692144; z=  -0.397410512; w= 0.753583312
timeStamp= 1341841309.009737015; T[0]= 1.310367942; T[1]= -0.625843406; T[2]= 0.607970655; x= -0.033029340; y=  -0.522206306; z=  -0.392665386; w= 0.756322384
timeStamp= 1341841309.041558981; T[0]= 1.303654909; T[1]= -0.622004688; T[2]= 0.599410236; x= -0.033025816; y=  -0.521558464; z=  -0.395320863; w= 0.755385637
timeStamp= 1341841309.077661037; T[0]= 1.292326331; T[1]= -0.626041293; T[2]= 0.598598301; x= -0.030363575; y=  -0.523821473; z=  -0.400501221; w= 0.751190960
timeStamp= 1341841309.109508038; T[0]= 1.296013951; T[1]= -0.630164981; T[2]= 0.594121456; x= -0.022681907; y=  -0.524558306; z=  -0.403328001; w= 0.749433517
timeStamp= 1341841309.145576000; T[0]= 1.299318910; T[1]= -0.619819582; T[2]= 0.582136810; x= -0.015438119; y=  -0.521345377; z=  -0.403876632; w= 0.751561224
timeStamp= 1341841309.177582026; T[0]= 1.294397950; T[1]= -0.614070714; T[2]= 0.575349927; x= -0.013501823; y=  -0.520093143; z=  -0.403840721; w= 0.752484858
timeStamp= 1341841309.209608078; T[0]= 1.292615294; T[1]= -0.613901734; T[2]= 0.570564210; x= -0.012175644; y=  -0.519100547; z=  -0.403486222; w= 0.753382444
timeStamp= 1341841309.245641947; T[0]= 1.287041903; T[1]= -0.616947293; T[2]= 0.572032213; x= -0.009945357; y=  -0.518326461; z=  -0.405350000; w= 0.752947569
timeStamp= 1341841309.277575016; T[0]= 1.286788583; T[1]= -0.616363466; T[2]= 0.566188216; x= -0.007557453; y=  -0.516146660; z=  -0.404170692; w= 0.755103648
timeStamp= 1341841309.313503027; T[0]= 1.287880659; T[1]= -0.613566816; T[2]= 0.557823420; x= -0.009256307; y=  -0.514338255; z=  -0.399000019; w= 0.759058237
timeStamp= 1341841309.345575094; T[0]= 1.290107489; T[1]= -0.617589474; T[2]= 0.556862712; x= -0.013958427; y=  -0.514544368; z=  -0.394282728; w= 0.761308312
timeStamp= 1341841309.377677917; T[0]= 1.285402298; T[1]= -0.614925921; T[2]= 0.551033914; x= -0.016522255; y=  -0.511515379; z=  -0.390563190; w= 0.765205503
timeStamp= 1341841309.413625956; T[0]= 1.283989787; T[1]= -0.613357425; T[2]= 0.548272252; x= -0.018321261; y=  -0.509571970; z=  -0.388066828; w= 0.767727077
timeStamp= 1341841309.445645094; T[0]= 1.275872946; T[1]= -0.610121429; T[2]= 0.545519352; x= -0.017846858; y=  -0.506499350; z=  -0.387119710; w= 0.770245552
timeStamp= 1341841309.477662086; T[0]= 1.279557824; T[1]= -0.615090489; T[2]= 0.541491330; x= -0.017863361; y=  -0.505259633; z=  -0.386154830; w= 0.771542609
timeStamp= 1341841309.513580084; T[0]= 1.279325604; T[1]= -0.605400562; T[2]= 0.533030033; x= -0.018738875; y=  -0.502077937; z=  -0.383806854; w= 0.774763763
timeStamp= 1341841309.545511007; T[0]= 1.277471066; T[1]= -0.603845775; T[2]= 0.531018496; x= -0.022837063; y=  -0.500987649; z=  -0.380755961; w= 0.776862085
timeStamp= 1341841309.581809044; T[0]= 1.281845689; T[1]= -0.614053369; T[2]= 0.535983682; x= -0.026418466; y=  -0.499200433; z=  -0.376372665; w= 0.780028582
timeStamp= 1341841309.613578081; T[0]= 1.279368401; T[1]= -0.609367669; T[2]= 0.535590827; x= -0.026970331; y=  -0.492577940; z=  -0.370186627; w= 0.787147641
timeStamp= 1341841309.645592928; T[0]= 1.279432058; T[1]= -0.604128599; T[2]= 0.532535434; x= -0.025114445; y=  -0.487566024; z=  -0.366645664; w= 0.791971922
timeStamp= 1341841309.681627989; T[0]= 1.294131517; T[1]= -0.595510483; T[2]= 0.527116239; x= -0.024979988; y=  -0.485260487; z=  -0.366927147; w= 0.793260813
timeStamp= 1341841309.713531017; T[0]= 1.289354920; T[1]= -0.599072456; T[2]= 0.529555023; x= -0.027030336; y=  -0.479781955; z=  -0.375773400; w= 0.792384386
timeStamp= 1341841309.749535084; T[0]= 1.284774780; T[1]= -0.591431558; T[2]= 0.531830966; x= -0.025410863; y=  -0.473485023; z=  -0.377979189; w= 0.795171618
timeStamp= 1341841309.781563044; T[0]= 1.295394421; T[1]= -0.591054082; T[2]= 0.527087808; x= -0.026482165; y=  -0.469088584; z=  -0.379173130; w= 0.797171414
timeStamp= 1341841309.813627958; T[0]= 1.293727994; T[1]= -0.590052783; T[2]= 0.530470848; x= -0.029471826; y=  -0.462490499; z=  -0.379847199; w= 0.800593555
timeStamp= 1341841309.849598885; T[0]= 1.293858171; T[1]= -0.587769032; T[2]= 0.530323327; x= -0.030299991; y=  -0.455576181; z=  -0.380992591; w= 0.803975642
timeStamp= 1341841309.881652117; T[0]= 1.289719701; T[1]= -0.592628658; T[2]= 0.527904093; x= -0.035994243; y=  -0.448230714; z=  -0.384466857; w= 0.806212664
timeStamp= 1341841309.917694092; T[0]= 1.285754085; T[1]= -0.589071751; T[2]= 0.531476080; x= -0.045202401; y=  -0.443345398; z=  -0.379701972; w= 0.810696006
timeStamp= 1341841309.949503899; T[0]= 1.280693173; T[1]= -0.583728492; T[2]= 0.533268929; x= -0.051821426; y=  -0.437804461; z=  -0.375269234; w= 0.815361738
timeStamp= 1341841309.981686115; T[0]= 1.278855801; T[1]= -0.572481453; T[2]= 0.535969973; x= -0.053666536; y=  -0.433511227; z=  -0.368016213; w= 0.820823967
timeStamp= 1341841310.021696091; T[0]= 1.279612303; T[1]= -0.572923958; T[2]= 0.529592395; x= -0.058515899; y=  -0.430302173; z=  -0.366363466; w= 0.822917819
timeStamp= 1341841310.049854994; T[0]= 1.279364347; T[1]= -0.568603992; T[2]= 0.525570273; x= -0.062403232; y=  -0.426695913; z=  -0.368187100; w= 0.823695719
timeStamp= 1341841310.086072922; T[0]= 1.279103637; T[1]= -0.551725745; T[2]= 0.525890529; x= -0.058328710; y=  -0.423053473; z=  -0.365673035; w= 0.826986551
timeStamp= 1341841310.146810055; T[0]= 1.279119492; T[1]= -0.547540009; T[2]= 0.511619687; x= -0.065997437; y=  -0.413837135; z=  -0.359183401; w= 0.833888710
timeStamp= 1341841310.178780079; T[0]= 1.272758126; T[1]= -0.536610842; T[2]= 0.510510087; x= -0.074487641; y=  -0.409861863; z=  -0.350268245; w= 0.838914156
timeStamp= 1341841310.211227894; T[0]= 1.269867897; T[1]= -0.534272313; T[2]= 0.508988738; x= -0.081838459; y=  -0.408364773; z=  -0.344362348; w= 0.841400743
timeStamp= 1341841310.253715992; T[0]= 1.272254825; T[1]= -0.531702578; T[2]= 0.503204703; x= -0.081073537; y=  -0.405889452; z=  -0.343337744; w= 0.843089581
timeStamp= 1341841310.310502052; T[0]= 1.259954333; T[1]= -0.520361185; T[2]= 0.495131403; x= -0.074306346; y=  -0.402624518; z=  -0.338914603; w= 0.847058952
timeStamp= 1341841310.346615076; T[0]= 1.249434710; T[1]= -0.526835144; T[2]= 0.490712464; x= -0.073053144; y=  -0.402828902; z=  -0.340116858; w= 0.846588790
timeStamp= 1341841310.378633022; T[0]= 1.251528025; T[1]= -0.521238923; T[2]= 0.482313573; x= -0.066503577; y=  -0.400585234; z=  -0.335387141; w= 0.850073040
timeStamp= 1341841310.414509058; T[0]= 1.249340653; T[1]= -0.517283678; T[2]= 0.474872947; x= -0.064241014; y=  -0.399314195; z=  -0.331848681; w= 0.852231026
timeStamp= 1341841310.446772099; T[0]= 1.249262452; T[1]= -0.518454254; T[2]= 0.474763840; x= -0.065759510; y=  -0.402730465; z=  -0.332543075; w= 0.850234628
timeStamp= 1341841310.478848934; T[0]= 1.247127295; T[1]= -0.516678095; T[2]= 0.472409308; x= -0.067981362; y=  -0.405828655; z=  -0.332302660; w= 0.848679304
timeStamp= 1341841310.514533043; T[0]= 1.233329773; T[1]= -0.518875420; T[2]= 0.467304260; x= -0.065201849; y=  -0.405344456; z=  -0.338627964; w= 0.846626043
timeStamp= 1341841310.546648979; T[0]= 1.232874990; T[1]= -0.513654351; T[2]= 0.452512324; x= -0.056500301; y=  -0.401355207; z=  -0.332052201; w= 0.851741195
timeStamp= 1341841310.578553915; T[0]= 1.243219256; T[1]= -0.503340721; T[2]= 0.441861123; x= -0.045248024; y=  -0.401927352; z=  -0.331309110; w= 0.852432549
timeStamp= 1341841310.614824057; T[0]= 1.242558599; T[1]= -0.499215692; T[2]= 0.438278615; x= -0.043294005; y=  -0.402730316; z=  -0.331120044; w= 0.852228522
timeStamp= 1341841310.646713972; T[0]= 1.239644051; T[1]= -0.497358859; T[2]= 0.432445586; x= -0.045212992; y=  -0.403041124; z=  -0.328007847; w= 0.853184879
timeStamp= 1341841310.689636946; T[0]= 1.237860322; T[1]= -0.499006689; T[2]= 0.425089240; x= -0.046180237; y=  -0.402512819; z=  -0.324583471; w= 0.854690790
timeStamp= 1341841310.721899033; T[0]= 1.234351993; T[1]= -0.494770885; T[2]= 0.416515589; x= -0.045278508; y=  -0.400835752; z=  -0.320643634; w= 0.857011199
timeStamp= 1341841310.753596067; T[0]= 1.234730124; T[1]= -0.490837812; T[2]= 0.412060380; x= -0.045650508; y=  -0.402470827; z=  -0.317761302; w= 0.857298672
timeStamp= 1341841310.789586067; T[0]= 1.231531024; T[1]= -0.491471946; T[2]= 0.406008899; x= -0.045638066; y=  -0.402715832; z=  -0.316992581; w= 0.857468843
timeStamp= 1341841310.821702003; T[0]= 1.230296969; T[1]= -0.487399220; T[2]= 0.396468252; x= -0.043221954; y=  -0.402041107; z=  -0.315719545; w= 0.858379841
timeStamp= 1341841310.889691114; T[0]= 1.228278875; T[1]= -0.478258133; T[2]= 0.383130163; x= -0.036841262; y=  -0.402664632; z=  -0.321186751; w= 0.856354475
timeStamp= 1341841310.950577021; T[0]= 1.231307268; T[1]= -0.469128251; T[2]= 0.368978083; x= -0.036537040; y=  -0.400953382; z=  -0.321347564; w= 0.857109785
timeStamp= 1341841310.982584000; T[0]= 1.231968641; T[1]= -0.464911610; T[2]= 0.373001575; x= -0.038590722; y=  -0.403346926; z=  -0.322070122; w= 0.855624199
timeStamp= 1341841311.014789104; T[0]= 1.233810425; T[1]= -0.464995563; T[2]= 0.367213249; x= -0.040453415; y=  -0.403830290; z=  -0.323634923; w= 0.854719281
timeStamp= 1341841311.050532103; T[0]= 1.232718587; T[1]= -0.463837296; T[2]= 0.364433736; x= -0.038527828; y=  -0.403319299; z=  -0.326362491; w= 0.854012072
timeStamp= 1341841311.082653999; T[0]= 1.236275673; T[1]= -0.457527250; T[2]= 0.357988209; x= -0.036000341; y=  -0.402655810; z=  -0.328458220; w= 0.853631914
timeStamp= 1341841311.118585110; T[0]= 1.238905907; T[1]= -0.454146445; T[2]= 0.355626643; x= -0.037706710; y=  -0.403117985; z=  -0.329671174; w= 0.852872193
timeStamp= 1341841311.150652885; T[0]= 1.236791849; T[1]= -0.451668382; T[2]= 0.355335981; x= -0.038210701; y=  -0.400851369; z=  -0.332475543; w= 0.852829516
timeStamp= 1341841311.183125973; T[0]= 1.237661123; T[1]= -0.449012995; T[2]= 0.351918340; x= -0.036299150; y=  -0.398122430; z=  -0.335294664; w= 0.853087544
timeStamp= 1341841311.218656063; T[0]= 1.238015413; T[1]= -0.443879128; T[2]= 0.347318441; x= -0.034979034; y=  -0.395705074; z=  -0.336523205; w= 0.853783369
timeStamp= 1341841311.250720024; T[0]= 1.241825700; T[1]= -0.441274017; T[2]= 0.343799680; x= -0.036220070; y=  -0.395023733; z=  -0.336999714; w= 0.853859186
timeStamp= 1341841311.282670021; T[0]= 1.251419067; T[1]= -0.433605343; T[2]= 0.344170928; x= -0.035829470; y=  -0.394493252; z=  -0.338020712; w= 0.853717327
timeStamp= 1341841311.318494081; T[0]= 1.252714753; T[1]= -0.431302786; T[2]= 0.342080086; x= -0.039455943; y=  -0.390095621; z=  -0.336623698; w= 0.856126845
